21.0,4.0,30.0,76.0,31.0,12.0,11.0,293.0,61.0,94.0,11.0,46.0,155.0,336.0,252.0,190.0,213.0,7.0,1.0,286.0,24.0,202.0,613.0,7.0,57.0,5.0,29.0,6.0,7.0
20.0,9.0,38.0,90.0,80.0,12.0,12.0,499.0,40.0,168.0,3.0,62.0,306.0,705.0,404.0,265.0,189.0,6.0,1.0,255.0,20.0,182.0,427.0,7.0,45.0,7.0,28.0,17.0,10.0
66.0,8.0,32.0,60.0,164.0,26.0,35.0,612.0,77.0,273.0,5.0,91.0,359.0,1048.0,318.0,390.0,228.0,6.0,1.0,157.0,20.0,84.0,246.0,5.0,64.0,6.0,37.0,14.0,10.0
108.0,17.0,190.0,39.0,154.0,31.0,101.0,932.0,172.0,316.0,8.0,67.0,493.0,1055.0,293.0,453.0,331.0,19.0,1.0,78.0,39.0,37.0,152.0,12.0,71.0,25.0,32.0,17.0,15.0
234.0,21.0,583.0,47.0,354.0,59.0,170.0,1316.0,301.0,691.0,20.0,135.0,448.0,1636.0,391.0,974.0,398.0,33.0,1.0,187.0,65.0,30.0,131.0,24.0,106.0,53.0,54.0,87.0,80.0
307.0,43.0,1089.0,105.0,804.0,84.0,269.0,1319.0,325.0,1010.0,21.0,303.0,445.0,2612.0,825.0,1304.0,443.0,15.0,1.0,273.0,70.0,40.0,64.0,71.0,191.0,61.0,72.0,349.0,526.0
214.0,49.0,689.0,86.0,876.0,209.0,129.0,591.0,212.0,864.0,14.0,285.0,247.0,1409.0,817.0,439.0,250.0,20.0,1.0,100.0,61.0,31.0,21.0,80.0,147.0,61.0,77.0,686.0,1066.0
67.0,15.0,246.0,38.0,478.0,225.0,49.0,168.0,118.0,538.0,10.0,259.0,90.0,689.0,650.0,119.0,143.0,9.0,1.0,27.0,76.0,18.0,6.0,48.0,105.0,46.0,57.0,236.0,498.0
40.0,6.0,128.0,18.0,172.0,95.0,30.0,63.0,134.0,290.0,16.0,157.0,65.0,336.0,331.0,61.0,116.0,5.0,1.0,15.0,59.0,7.0,7.0,26.0,59.0,44.0,21.0,44.0,165.0
25.0,3.0,65.0,11.0,48.0,62.0,22.0,39.0,117.0,104.0,3.0,62.0,18.0,118.0,157.0,20.0,71.0,1.0,1.0,11.0,27.0,4.0,5.0,7.0,16.0,4.0,6.0,6.0,22.0
12.0,10.0,44.0,9.0,8.0,16.0,25.0,40.0,89.0,51.0,2.0,21.0,9.0,61.0,94.0,11.0,57.0,1.0,2.0,6.0,16.0,2.0,3.0,3.0,6.0,8.0,8.0,7.0,8.0
6.0,5.0,23.0,7.0,8.0,13.0,6.0,19.0,37.0,50.0,1.0,14.0,6.0,47.0,76.0,3.0,34.0,1.0,2.0,4.0,17.0,3.0,3.0,2.0,7.0,13.0,16.0,1.0,3.0
13.0,3.0,52.0,5.0,7.0,17.0,3.0,18.0,12.0,12.0,1.0,12.0,6.0,55.0,29.0,9.0,23.0,1.0,2.0,1.0,18.0,5.0,15.0,4.0,5.0,21.0,5.0,5.0,7.0
13.0,8.0,218.0,4.0,15.0,11.0,2.0,19.0,15.0,17.0,1.0,10.0,13.0,137.0,23.0,6.0,24.0,1.0,2.0,1.0,13.0,10.0,6.0,14.0,19.0,37.0,9.0,4.0,2.0
57.0,25.0,655.0,7.0,9.0,67.0,5.0,31.0,15.0,26.0,1.0,3.0,58.0,181.0,14.0,12.0,28.0,1.0,2.0,4.0,14.0,16.0,3.0,28.0,19.0,12.0,3.0,4.0,3.0
148.0,232.0,1239.0,5.0,4.0,208.0,7.0,54.0,31.0,33.0,1.0,2.0,224.0,214.0,31.0,13.0,37.0,2.0,2.0,3.0,13.0,9.0,2.0,22.0,16.0,5.0,4.0,9.0,7.0
231.0,393.0,2712.0,17.0,49.0,613.0,12.0,93.0,108.0,30.0,1.0,7.0,292.0,234.0,42.0,16.0,72.0,2.0,2.0,4.0,26.0,8.0,14.0,24.0,47.0,31.0,23.0,40.0,14.0
231.0,393.0,2712.0,17.0,49.0,613.0,12.0,93.0,108.0,30.0,1.0,7.0,292.0,234.0,42.0,16.0,72.0,2.0,2.0,4.0,26.0,8.0,14.0,24.0,47.0,31.0,23.0,40.0,14.0
749.0,486.0,4569.0,72.0,120.0,2886.0,76.0,179.0,278.0,64.0,5.0,26.0,318.0,433.0,106.0,30.0,108.0,3.0,2.0,21.0,55.0,15.0,29.0,148.0,144.0,75.0,42.0,302.0,98.0
431.0,134.0,1016.0,57.0,72.0,500.0,34.0,96.0,107.0,62.0,2.0,24.0,191.0,262.0,70.0,31.0,76.0,4.0,1.0,15.0,52.0,11.0,14.0,142.0,142.0,74.0,38.0,117.0,102.0
193.0,58.0,175.0,27.0,32.0,76.0,29.0,49.0,79.0,48.0,1.0,20.0,166.0,213.0,68.0,23.0,71.0,2.0,1.0,9.0,63.0,11.0,5.0,142.0,58.0,23.0,31.0,23.0,25.0
92.0,30.0,65.0,6.0,12.0,37.0,25.0,34.0,94.0,46.0,2.0,12.0,124.0,151.0,61.0,16.0,52.0,3.0,1.0,5.0,55.0,4.0,4.0,90.0,51.0,21.0,26.0,5.0,14.0
32.0,41.0,26.0,4.0,2.0,10.0,17.0,36.0,48.0,43.0,2.0,9.0,62.0,123.0,36.0,32.0,46.0,1.0,1.0,7.0,51.0,4.0,3.0,56.0,61.0,21.0,32.0,6.0,11.0
16.0,29.0,8.0,4.0,2.0,1.0,5.0,11.0,54.0,18.0,3.0,3.0,17.0,45.0,15.0,4.0,28.0,1.0,1.0,2.0,32.0,1.0,3.0,33.0,31.0,21.0,27.0,7.0,1.0
10.0,2.0,10.0,9.0,2.0,4.0,5.0,12.0,56.0,12.0,3.0,2.0,19.0,22.0,11.0,7.0,15.0,1.0,1.0,4.0,33.0,1.0,2.0,29.0,19.0,5.0,16.0,2.0,4.0
12.0,2.0,8.0,5.0,2.0,2.0,1.0,10.0,79.0,6.0,1.0,5.0,31.0,22.0,9.0,5.0,18.0,1.0,1.0,1.0,140.0,1.0,5.0,57.0,7.0,3.0,28.0,4.0,5.0
3.0,2.0,4.0,3.0,4.0,2.0,1.0,22.0,42.0,8.0,1.0,1.0,31.0,20.0,10.0,1.0,12.0,1.0,1.0,6.0,133.0,1.0,3.0,169.0,16.0,1.0,65.0,1.0,5.0
2.0,2.0,7.0,4.0,5.0,4.0,11.0,51.0,122.0,16.0,4.0,3.0,55.0,24.0,11.0,2.0,13.0,1.0,1.0,3.0,146.0,1.0,5.0,153.0,61.0,2.0,215.0,5.0,1.0
13.0,7.0,12.0,2.0,7.0,7.0,12.0,56.0,159.0,35.0,16.0,2.0,91.0,34.0,33.0,11.0,59.0,7.0,1.0,4.0,191.0,4.0,22.0,140.0,112.0,14.0,346.0,5.0,3.0
28.0,21.0,33.0,10.0,17.0,6.0,18.0,91.0,211.0,84.0,7.0,9.0,110.0,33.0,59.0,29.0,53.0,7.0,1.0,12.0,177.0,7.0,21.0,179.0,207.0,50.0,535.0,25.0,1.0
30.0,3.0,14.0,15.0,18.0,10.0,19.0,43.0,134.0,92.0,17.0,7.0,84.0,17.0,54.0,30.0,46.0,7.0,1.0,24.0,173.0,6.0,16.0,168.0,174.0,96.0,358.0,35.0,6.0
5.0,2.0,4.0,9.0,10.0,9.0,9.0,41.0,101.0,32.0,11.0,1.0,49.0,12.0,21.0,7.0,18.0,3.0,1.0,13.0,118.0,7.0,10.0,49.0,105.0,61.0,247.0,23.0,6.0
6.0,1.0,4.0,3.0,10.0,5.0,3.0,23.0,64.0,21.0,10.0,2.0,31.0,7.0,15.0,7.0,18.0,3.0,1.0,2.0,101.0,7.0,2.0,17.0,64.0,46.0,44.0,2.0,2.0
